source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_OSD74_Wa_120,,,2023-06-22,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2023-06-22 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-06-22,CIIMAR - EcoBioTec New -80ºC Freezer,-80,,OSD74_Wa_230622,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_220623_0.2µm_(Blank),Catarina Magalhães,,256318,0.33,,,,,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_121,2023-09-20,,2023-08-04,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230804,2023-09-19,,3-200,3.0,200,EMOBON_OSD74_Wa_040823_3µm_(1),Catarina Magalhães,-70.0,1874687,0.83,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_122,2023-09-20,,2023-08-04,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230804,2023-09-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_040823_0.2µm_(1),Catarina Magalhães,-70.0,1874687,0.83,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_123,2023-09-20,,2023-08-04,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230804,2023-09-19,,3-200,3.0,200,EMOBON_OSD74_Wa_040823_3µm_(2),Catarina Magalhães,-70.0,1874687,0.83,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_124,2023-09-20,,2023-08-04,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230804,2023-09-19,,0.2-3,0.2,3,EMOBON_OSD74_Wa_040823_0.2µm_(2),Catarina Magalhães,-70.0,1874687,0.83,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_125,,,2023-08-04,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230804,,,3-200,3.0,200,EMOBON_OSD74_Wa_040823_3µm_(3),Catarina Magalhães,,1874687,0.83,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_126,,,2023-08-04,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230804,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_040823_0.2µm_(3),Catarina Magalhães,,1874687,0.83,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_127,,,2023-08-04,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230804,,,3-200,3.0,200,EMOBON_OSD74_Wa_040823_3µm_(4),Catarina Magalhães,,1874687,0.83,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_128,,,2023-08-04,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_230804,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_040823_0.2µm_(4),Catarina Magalhães,,1874687,0.83,,,,,0000-0001-9576-2398,high_tide
EMOBON_OSD74_Wa_129,,,2023-08-04,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,,OSD74_Wa_230804,,,3-200,3.0,200,EMOBON_OSD74_Wa_040823_3µm_(Blank),Catarina Magalhães,,256318,0.66,,,,,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_130,,,2023-08-04,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON metagenome water sample from station OSD74 collected on 2023-08-04 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,2023-08-04,CIIMAR - EcoBioTec New -80ºC Freezer,-80,,OSD74_Wa_230804,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_040823_0.2µm_(Blank),Catarina Magalhães,,256318,0.66,,,,,0000-0001-9576-2398,no_tide
EMOBON_OSD74_Wa_131,,,23/10/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,3-200,3.0,200,EMOBON_OSD74_Wa_231023_3µm_(1),Eva Lopes,,1874687,0.47,,,,0000-0001-9576-2429,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_132,,,23/10/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_231023_0.2µm_(1),Eva Lopes,,1874687,0.47,,,,0000-0001-9576-2430,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_133,,,23/10/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,3-200,3.0,200,EMOBON_OSD74_Wa_231023_3µm_(2),Eva Lopes,,1874687,0.47,,,,0000-0001-9576-2431,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_134,,,23/10/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_231023_0.2µm_(2),Eva Lopes,,1874687,0.47,,,,0000-0001-9576-2432,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_135,,,23/10/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,3-200,3.0,200,EMOBON_OSD74_Wa_231023_3µm_(3),Eva Lopes,,1874687,0.67,,,,0000-0001-9576-2433,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_136,,,23/10/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_231023_0.2µm_(3),Eva Lopes,,1874687,0.67,,,,0000-0001-9576-2434,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_137,,,23/10/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,3-200,3.0,200,EMOBON_OSD74_Wa_231023_3µm_(4),Eva Lopes,,1874687,0.67,,,,0000-0001-9576-2435,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_138,,,23/10/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_231023_0.2µm_(4),Eva Lopes,,1874687,0.67,,,,0000-0001-9576-2436,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_139,,,23/10/2023,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,3-200,3.0,200,EMOBON_OSD74_Wa_231023_3µm_(Blank),Eva Lopes,,256318,0.75,,,,0000-0001-9576-2437,0000-0001-6928-5524,no_tide
EMOBON_OSD74_Wa_140,,,23/10/2023,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,23/10/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes; Ksenija Vučković,OSD74_Wa_231023,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_231023_0.2µm_(Blank),Eva Lopes,,256318,0.75,,,,0000-0001-9576-2438,0000-0001-6928-5524,no_tide
EMOBON_OSD74_Wa_141,,,22/12/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,3-200,3.0,200,EMOBON_OSD74_Wa_221223_3µm_(1),Eva Lopes,,1874687,0.77,,,,0000-0001-9576-2439,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_142,,,22/12/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_221223_0.2µm_(1),Eva Lopes,,1874687,0.77,,,,0000-0001-9576-2440,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_143,,,22/12/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,3-200,3.0,200,EMOBON_OSD74_Wa_221223_3µm_(2),Eva Lopes,,1874687,0.77,,,,0000-0001-9576-2441,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_144,,,22/12/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_221223_0.2µm_(2),Eva Lopes,,1874687,0.77,,,,0000-0001-9576-2442,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_145,,,22/12/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,3-200,3.0,200,EMOBON_OSD74_Wa_221223_3µm_(3),Eva Lopes,,1874687,0.93,,,,0000-0001-9576-2443,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_146,,,22/12/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_221223_0.2µm_(3),Eva Lopes,,1874687,0.93,,,,0000-0001-9576-2444,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_147,,,22/12/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,3-200,3.0,200,EMOBON_OSD74_Wa_221223_3µm_(4),Eva Lopes,,1874687,0.93,,,,0000-0001-9576-2445,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_148,,,22/12/2023,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_221223_0.2µm_(4),Eva Lopes,,1874687,0.93,,,,0000-0001-9576-2446,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_149,,,22/12/2023,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,3-200,3.0,200,EMOBON_OSD74_Wa_221223_3µm_(Blank),Eva Lopes,,256318,0.85,,,,0000-0001-9576-2447,0000-0001-6928-5524,no_tide
EMOBON_OSD74_Wa_150,,,22/12/2023,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,22/12/2023,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha",OSD74_Wa_221223,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_221223_0.2µm_(Blank),Eva Lopes,,256318,0.85,,,,0000-0001-9576-2448,0000-0001-6928-5524,no_tide
EMOBON_OSD74_Wa_151,,,14/02/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,3-200,3.0,200,EMOBON_OSD74_Wa_140224_3µm_(1),Eva Lopes,,1874687,0.67,,,,0000-0001-9576-2439,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_152,,,14/02/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140224_0.2µm_(1),Eva Lopes,,1874687,0.67,,,,0000-0001-9576-2440,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_153,,,14/02/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,3-200,3.0,200,EMOBON_OSD74_Wa_140224_3µm_(2),Eva Lopes,,1874687,0.67,,,,0000-0001-9576-2441,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_154,,,14/02/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140224_0.2µm_(2),Eva Lopes,,1874687,0.67,,,,0000-0001-9576-2442,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_155,,,14/02/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,3-200,3.0,200,EMOBON_OSD74_Wa_140224_3µm_(3),Eva Lopes,,1874687,0.78,,,,0000-0001-9576-2443,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_156,,,14/02/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140224_0.2µm_(3),Eva Lopes,,1874687,0.78,,,,0000-0001-9576-2444,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_157,,,14/02/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,3-200,3.0,200,EMOBON_OSD74_Wa_140224_3µm_(4),Eva Lopes,,1874687,0.78,,,,0000-0001-9576-2445,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_158,,,14/02/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,4,Bucket,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140224_0.2µm_(4),Eva Lopes,,1874687,0.78,,,,0000-0001-9576-2446,0000-0001-6928-5524,high_tide
EMOBON_OSD74_Wa_159,,,14/02/2024,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,3-200,3.0,200,EMOBON_OSD74_Wa_140224_3µm_(Blank),Eva Lopes,,256318,1.03,,,,0000-0001-9576-2447,0000-0001-6928-5524,no_tide
EMOBON_OSD74_Wa_160,,,14/02/2024,,MilliQ water [ENVO:00003065],,,metagenome,,N,blank_1,,EMOBON water sample from station OSD74 collected on size fraction um,WaSOP1,We used a peristaltic pump for filtration,5.4,14/02/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,"Eva Lopes, Sharath Totha; Ksenija Vučković",OSD74_Wa_140224,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_140224_0.2µm_(Blank),Eva Lopes,,256318,1.03,,,,0000-0001-9576-2448,0000-0001-6928-5524,no_tide
EMOBON_OSD74_Wa_161,,,12/04/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,12/04/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_120424,,,3-200,3.0,200,EMOBON_OSD74_Wa_120424_3µm_(1),Eva Lopes,,1874687,0.52,,,,0000-0001-9576-2449,0000-0001-6928-5524,low_tide
EMOBON_OSD74_Wa_162,,,12/04/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,1,Bucket,EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,12/04/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_120424,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_120424_0.2µm_(1),Eva Lopes,,1874687,0.52,,,,0000-0001-9576-2450,0000-0001-6928-5524,low_tide
EMOBON_OSD74_Wa_163,,,12/04/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,12/04/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_120424,,,3-200,3.0,200,EMOBON_OSD74_Wa_120424_3µm_(2),Eva Lopes,,1874687,0.52,,,,0000-0001-9576-2451,0000-0001-6928-5524,low_tide
EMOBON_OSD74_Wa_164,,,12/04/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,2,Bucket,EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,12/04/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_120424,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_120424_0.2µm_(2),Eva Lopes,,1874687,0.52,,,,0000-0001-9576-2452,0000-0001-6928-5524,low_tide
EMOBON_OSD74_Wa_165,,,12/04/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 3um,WaSOP1,We used a peristaltic pump for filtration,5.4,12/04/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_120424,,,3-200,3.0,200,EMOBON_OSD74_Wa_120424_3µm_(3),Eva Lopes,,1874687,0.78,,,,0000-0001-9576-2453,0000-0001-6928-5524,low_tide
EMOBON_OSD74_Wa_166,,,12/04/2024,1.0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,,Y,3,Bucket,EMOBON metagenome water sample from station OSD74 collected on 12/04/2024 size fraction 0.2um,WaSOP1,We used a peristaltic pump for filtration,5.4,12/04/2024,CIIMAR - EcoBioTec New -80ºC Freezer,-80,Eva Lopes,OSD74_Wa_120424,,,0.2-3,0.2,3,EMOBON_OSD74_Wa_120424_0.2µm_(3),Eva Lopes,,1874687,0.78,,,,0000-0001-9576-2454,0000-0001-6928-5524,low_tide
